501,3,1,3,0,0,2,1,0,0,1,1,1,0
502,3,0,4,0,0,1,3,0,0,1,1,1,0
503,3,0,0,0,0,1,3,0,0,1,1,1,0
504,3,0,6,0,0,2,1,0,0,1,1,1,0
505,1,0,3,0,0,4,1,2,2,1,1,1,1
506,1,1,3,1,0,4,2,3,1,2,0,1,0
507,2,0,5,0,2,3,1,0,0,3,0,1,1
508,1,1,0,0,0,3,1,0,0,1,1,1,1
509,3,1,5,0,0,3,1,0,0,1,1,1,0
510,3,1,5,0,0,4,1,0,0,1,1,1,1
511,3,1,5,0,0,1,3,0,0,1,1,1,1
512,3,1,0,0,0,2,1,0,0,1,1,1,0
513,1,1,6,0,0,3,1,5,1,1,1,1,1
514,1,0,6,1,0,4,2,0,0,2,0,1,1
515,3,1,4,0,0,1,1,0,0,1,1,1,0
516,1,1,6,0,0,4,1,4,1,1,1,1,0
517,2,0,5,0,0,2,1,6,1,1,1,1,1
518,3,1,0,0,0,3,3,0,0,1,1,1,0
519,2,0,6,1,0,3,1,0,0,2,0,1,1
520,3,1,5,0,0,1,1,0,0,1,1,1,0
521,1,0,5,0,0,4,1,2,1,1,1,1,1
522,3,1,4,0,0,1,1,0,0,1,1,1,0
523,3,1,0,0,0,1,2,0,0,1,1,1,0
524,1,0,6,0,1,4,2,2,1,2,0,1,1
525,3,1,0,0,0,1,2,0,0,1,1,1,0
526,3,1,6,0,0,1,3,0,0,1,1,1,0
527,2,0,6,0,0,2,1,0,0,1,1,1,1
528,1,1,0,0,0,4,1,3,2,1,1,1,0
529,3,1,6,0,0,1,1,0,0,1,1,1,0
530,2,1,4,2,1,2,1,0,0,4,0,1,0
531,2,0,1,1,1,3,1,0,0,3,0,1,1
532,3,1,0,0,0,1,2,0,0,1,1,1,0
533,3,1,3,1,1,1,2,0,0,3,0,1,0
534,3,0,0,0,2,3,2,0,0,3,0,1,1
535,3,0,5,0,0,2,1,0,0,1,1,1,0
536,2,0,2,0,2,3,1,0,0,3,0,1,1
537,1,1,6,0,0,3,1,2,1,1,1,3,0
538,1,0,5,0,0,4,2,0,0,1,1,1,1
539,3,1,0,0,0,2,1,0,0,1,1,1,0
540,1,0,4,0,2,4,2,2,1,3,0,1,1
541,1,0,6,0,2,4,1,2,1,3,0,1,1
542,3,0,2,4,2,4,1,0,0,7,0,1,0
543,3,0,2,4,2,4,1,0,0,7,0,1,0
544,2,1,5,1,0,3,1,0,0,2,0,1,1
545,1,1,6,1,0,4,2,3,2,2,0,1,0
546,1,1,7,0,0,3,1,0,0,1,1,1,0
547,2,0,4,1,0,3,1,0,0,2,0,1,1
548,2,1,0,0,0,2,2,0,0,1,1,1,1
549,3,1,5,1,1,3,1,0,0,3,0,1,0
550,2,1,2,1,1,4,1,0,0,3,0,2,1
551,1,1,3,0,2,4,2,3,1,3,0,1,1
552,2,1,5,0,0,3,1,0,0,1,1,1,0
553,3,1,0,0,0,1,3,0,0,1,1,1,0
554,3,1,4,0,0,1,2,0,0,1,1,1,1
555,3,0,4,0,0,1,1,0,0,1,1,1,1
556,1,1,7,0,0,3,1,0,0,1,1,1,0
557,1,0,6,1,0,4,2,1,1,2,0,2,1
558,1,1,0,0,0,4,2,0,0,1,1,1,0
559,1,0,6,1,1,4,1,5,1,3,0,1,1
560,3,0,6,1,0,3,1,0,0,2,0,1,1
561,3,1,0,0,0,1,3,0,0,1,1,1,0
562,3,1,6,0,0,1,1,0,0,1,1,1,0
563,2,1,5,0,0,2,1,0,0,1,1,1,0
564,3,1,0,0,0,2,1,0,0,1,1,1,0
565,3,0,0,0,0,2,1,0,0,1,1,1,0
566,3,1,4,2,0,3,1,0,0,3,0,1,0
567,3,1,4,0,0,1,1,0,0,1,1,1,0
568,3,0,5,0,4,3,1,0,0,5,0,1,0
569,3,1,0,0,0,1,2,0,0,1,1,1,0
570,3,1,5,0,0,1,1,0,0,1,1,1,1
571,2,1,7,0,0,2,1,0,0,1,1,1,1
572,1,0,6,2,0,4,1,3,2,3,0,1,1
573,1,1,6,0,0,3,1,5,1,1,1,1,1
574,3,0,0,0,0,1,3,0,0,1,1,1,1
575,3,1,3,0,0,2,1,0,0,1,1,1,0
576,3,1,4,0,0,2,1,0,0,1,1,1,0
577,2,0,5,0,0,2,1,0,0,1,1,1,1
578,1,0,6,1,0,4,1,5,1,2,0,1,1
579,3,0,0,1,0,2,2,0,0,2,0,1,0
580,3,1,5,0,0,1,1,0,0,1,1,1,1
581,2,0,4,1,1,3,1,0,0,3,0,1,1
582,1,0,6,1,1,4,2,3,1,3,0,1,1
583,2,1,6,0,0,3,1,0,0,1,1,1,0
584,1,1,6,0,0,4,2,1,1,1,1,1,0
585,3,1,0,0,0,2,2,0,0,1,1,1,0
586,1,0,3,0,2,4,1,5,1,3,0,1,1
587,2,1,6,0,0,2,1,0,0,1,1,1,0
588,1,1,6,1,1,4,2,2,1,3,0,1,1
589,3,1,4,0,0,2,1,0,0,1,1,1,0
590,3,1,0,0,0,2,1,0,0,1,1,1,0
591,3,1,5,0,0,1,1,0,0,1,1,1,0
592,1,0,6,1,0,4,2,4,1,2,0,1,1
593,3,1,6,0,0,1,1,0,0,1,1,1,0
594,3,0,0,0,2,1,3,0,0,3,0,1,0
595,2,1,6,1,0,3,1,0,0,2,0,1,0
596,3,1,6,1,1,3,1,0,0,3,0,1,0
597,2,0,0,0,0,4,1,0,0,1,1,1,1
598,3,1,6,0,0,0,1,0,0,1,1,1,0
599,3,1,0,0,0,1,2,0,0,1,1,1,0
600,1,1,6,1,0,4,2,1,1,2,0,2,1
601,2,0,4,2,1,3,1,0,0,4,0,1,1
602,3,1,0,0,0,1,1,0,0,1,1,1,0
603,1,1,0,0,0,4,1,0,0,1,1,1,0
604,3,1,6,0,0,2,1,0,0,1,1,1,0
605,1,1,5,0,0,3,2,0,0,1,1,1,1
606,3,1,6,1,0,3,1,0,0,2,0,1,0
607,3,1,5,0,0,1,1,0,0,1,1,1,0
608,1,1,5,0,0,3,1,0,0,1,1,1,1
609,2,0,4,1,2,4,2,0,0,4,0,1,1
610,1,0,6,0,0,4,1,3,2,1,1,1,1
611,3,0,6,1,5,4,1,0,0,7,0,1,0
612,3,1,0,0,0,1,1,0,0,1,1,1,0
613,3,0,0,1,0,3,3,0,0,2,0,1,1
614,3,1,0,0,0,1,3,0,0,1,1,1,0
615,3,1,5,0,0,2,1,0,0,1,1,1,0
616,2,0,4,1,2,4,1,0,0,4,0,1,1
617,3,1,5,1,1,2,1,0,0,3,0,1,0
618,3,0,5,1,0,3,1,0,0,2,0,1,0
619,2,0,1,2,1,4,1,6,1,4,0,1,1
620,2,1,5,0,0,2,1,0,0,1,1,1,0
621,3,1,5,1,0,2,2,0,0,2,0,1,0
622,1,1,6,1,0,4,1,4,1,2,0,1,1
623,3,1,4,1,1,3,2,0,0,3,0,1,1
624,3,1,4,0,0,1,1,0,0,1,1,1,0
625,3,1,4,0,0,3,1,0,0,1,1,1,0
626,1,1,7,0,0,4,1,4,1,1,1,1,0
627,2,1,6,0,0,2,3,0,0,1,1,2,0
628,1,0,4,0,0,4,1,4,1,1,1,1,1
629,3,1,5,0,0,1,1,0,0,1,1,1,0
630,3,1,0,0,0,1,3,0,0,1,1,1,0
631,1,1,7,0,0,3,1,1,1,1,1,1,1
632,3,1,6,0,0,1,1,0,0,1,1,1,0
633,1,1,5,0,0,3,2,2,1,1,1,2,1
634,1,1,0,0,0,0,1,0,0,1,1,1,0
635,3,0,2,3,2,3,1,0,0,6,0,1,0
636,2,0,5,0,0,2,1,0,0,1,1,1,1
637,3,1,5,0,0,1,1,0,0,1,1,1,0
638,2,1,5,1,1,3,1,0,0,3,0,1,0
639,3,0,6,0,5,4,1,0,0,6,0,1,0
640,3,1,0,1,0,3,1,0,0,2,0,1,0
641,3,1,4,0,0,1,1,0,0,1,1,1,0
642,1,0,4,0,0,4,2,2,1,1,1,1,1
643,3,0,1,3,2,3,1,0,0,6,0,1,0
644,3,1,0,0,0,4,1,0,0,1,1,1,1
645,3,0,1,2,1,3,2,0,0,4,0,1,1
646,1,1,6,1,0,4,2,4,1,2,0,1,1
647,3,1,4,0,0,1,1,0,0,1,1,1,0
648,1,1,6,0,0,4,2,1,1,1,1,3,1
649,3,1,0,0,0,1,1,0,0,1,1,1,0
650,3,0,4,0,0,1,1,0,0,1,1,1,1
651,3,1,0,0,0,1,1,0,0,1,1,1,0
652,2,0,3,0,1,3,1,0,0,2,0,1,1
653,3,1,4,0,0,2,1,0,0,1,1,1,0
654,3,0,0,0,0,1,3,0,0,1,1,1,1
655,3,0,3,0,0,1,3,0,0,1,1,1,0
656,2,1,4,2,0,4,1,0,0,3,0,1,0
657,3,1,0,0,0,1,1,0,0,1,1,1,0
658,3,0,5,1,1,3,3,0,0,3,0,1,0
659,2,1,4,0,0,2,1,0,0,1,1,1,0
660,1,1,6,0,2,4,2,4,1,3,0,1,0
661,1,1,6,2,0,4,1,0,0,3,0,2,1
662,3,1,6,0,0,1,2,0,0,1,1,1,0
663,1,1,6,0,0,3,1,5,1,1,1,1,0
664,3,1,6,0,0,1,1,0,0,1,1,1,0
665,3,1,4,1,0,1,1,0,0,2,0,1,1
666,2,1,5,2,0,4,1,0,0,3,0,1,0
667,2,1,4,0,0,2,1,0,0,1,1,1,0
668,3,1,0,0,0,1,1,0,0,1,1,1,0
669,3,1,6,0,0,2,1,0,0,1,1,1,0
670,1,0,0,1,0,4,1,3,2,2,0,1,1
671,2,0,6,1,1,4,1,0,0,3,0,1,1
672,1,1,5,1,0,4,1,2,1,2,0,1,0
673,2,1,7,0,0,2,1,0,0,1,1,1,0
674,2,1,5,0,0,2,1,0,0,1,1,1,1
675,2,1,0,0,0,0,1,0,0,1,1,1,0
676,3,1,3,0,0,1,1,0,0,1,1,1,0
677,3,1,4,0,0,2,1,0,0,1,1,1,0
678,3,0,3,0,0,2,1,0,0,1,1,1,1
679,3,0,6,1,6,4,1,0,0,8,0,1,0
680,1,1,6,0,1,4,2,2,1,2,0,1,1
681,3,0,0,0,0,2,3,0,0,1,1,1,0
682,1,1,5,0,0,4,2,4,1,1,1,1,1
683,3,1,4,0,0,2,1,0,0,1,1,1,0
684,3,1,3,5,2,4,1,0,0,8,0,1,0
685,2,1,6,1,1,4,1,0,0,3,0,1,0
686,2,1,4,1,2,4,2,0,0,4,0,1,0
687,3,1,3,4,1,4,1,0,0,6,0,1,0
688,3,1,4,0,0,2,1,0,0,1,1,1,0
689,3,1,3,0,0,1,1,0,0,1,1,1,0
690,1,0,3,0,1,4,1,2,1,2,0,1,1
691,1,1,5,1,0,4,1,2,1,2,0,1,1
692,3,0,1,0,1,2,2,0,0,2,0,1,1
693,3,1,0,0,0,4,1,0,0,1,1,1,1
694,3,1,4,0,0,1,2,0,0,1,1,1,0
695,1,1,6,0,0,3,1,0,0,1,1,3,0
696,2,1,6,0,0,2,1,0,0,1,1,1,0
697,3,1,6,0,0,2,1,0,0,1,1,1,0
698,3,0,0,0,0,1,3,0,0,1,1,1,1
699,1,1,6,1,1,4,2,3,1,3,0,1,0
700,3,1,6,0,0,1,1,7,1,1,1,1,0
701,1,0,3,1,0,4,2,3,1,2,0,1,1
702,1,1,5,0,0,3,1,5,1,1,1,1,1
703,3,0,3,0,1,2,2,0,0,2,0,1,0
704,3,1,4,0,0,1,3,0,0,1,1,1,0
705,3,1,5,1,0,1,1,0,0,2,0,1,0
706,2,1,6,0,0,3,1,0,0,1,1,1,0
707,2,0,6,0,0,2,1,0,0,1,1,1,1
708,1,1,6,0,0,3,1,5,1,1,1,1,1
709,1,0,4,0,0,4,1,0,0,1,1,1,1
710,3,1,0,1,1,3,2,0,0,3,0,2,1
711,1,0,4,0,0,4,2,3,2,1,1,1,1
712,1,1,0,0,0,3,1,3,2,1,1,1,0
713,1,1,6,1,0,4,1,3,2,2,0,1,1
714,3,1,5,0,0,2,1,0,0,1,1,1,0
715,2,1,6,0,0,2,1,0,0,1,1,1,0
716,3,1,4,0,0,1,1,7,1,1,1,1,0
717,1,0,6,0,0,4,2,3,1,1,1,1,1
718,2,0,5,0,0,2,1,5,2,1,1,1,1
719,3,1,0,0,0,3,3,0,0,1,1,1,0
720,3,1,5,0,0,1,1,0,0,1,1,1,0
721,2,0,2,0,1,4,1,0,0,2,0,1,1
722,3,1,3,1,0,1,1,0,0,2,0,1,0
723,2,1,5,0,0,2,1,0,0,1,1,1,0
724,2,1,6,0,0,2,1,0,0,1,1,1,0
725,1,1,5,1,0,4,1,5,1,2,0,1,1
726,3,1,4,0,0,2,1,0,0,1,1,1,0
727,2,0,5,3,0,3,1,0,0,4,0,1,1
728,3,0,0,0,0,1,3,0,0,1,1,1,1
729,2,1,4,1,0,3,1,0,0,2,0,1,0
730,3,0,4,1,0,1,1,0,0,2,0,1,0
731,1,0,5,0,0,4,1,2,1,1,1,1,1
